"","cntry","regionde","intewde","regionfr","cedition","cseqno","essround","idno","dweight","pspwght","pweight","tvpol","rdpol","nwsppol","polintr","psppsgv","psppsgva","psppipl","psppipla","polcmpl","contplt","wrkprty","badge","clsprty","prtdgcl","mmbprty","lrscale","trstprl","trstplt","trstprt","trstep","stflife","stfeco","stfgov","stfdem","prtyban","euftf","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","imwbcrm","noimbro","qfimcmt","imptrad","ipstrgv","impsafe","jbscr","optftr","fltanx","nhpftr","lfwrs","uemplwk","acetalv","eduyrs","blue_c","uemp5yr","gndr","agea","vote","vote_rrp","prtvade1","prtvbde1","prtvcde1","prtvdde1","prtvede1","prtvde2","prtvade2","prtvbde2","prtvcde2","prtvdde2","prtvede2","prtvtfr","prtvtafr","prtvtbfr","prtvtcfr","prtclde","prtclade","prtclbde","prtclcde","prtcldde","prtclede","prtclafr","prtclbfr","prtclcfr","prtcldfr","prtclefr","prtmbde","prtmbade","prtmbbde","prtmbcde","prtmbafr","prtmbbfr","prtmbcfr"
"36213","FR",NA,NA,NA,1,159035,7,3953,0.7517055,0.5200494,2.796742,1,NA,NA,3,0,NA,2,NA,NA,0,0,1,0,NA,NA,NA,2,1,3,NA,2,1,0,1,NA,1,NA,4,3,3,3,4,65,7,2,2,4,NA,5,NA,NA,NA,NA,2,16,0,1,0,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36214","FR",NA,NA,NA,1,159036,7,3957,0.2505685,0.4021406,2.796742,4,NA,NA,2,5,NA,3,NA,NA,0,0,0,1,2,NA,8,3,2,2,2,3,2,3,3,NA,5,4,4,2,0,1,1,80,6,4,4,4,NA,5,NA,NA,NA,NA,3,7,1,0,0,66,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36215","FR",NA,NA,NA,1,159037,7,3962,0.2505685,0.3059099,2.796742,0,NA,NA,4,3,NA,3,NA,NA,0,0,1,0,NA,NA,5,5,2,2,5,5,3,3,3,NA,4,3,3,4,5,4,4,30,7,2,3,2,NA,5,NA,NA,NA,NA,3,12,0,0,0,56,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36216","FR",NA,NA,NA,1,159038,7,3963,0.7517055,0.6431235,2.796742,1,NA,NA,3,2,NA,3,NA,NA,0,0,0,1,3,NA,3,4,2,3,3,8,6,4,6,NA,3,3,3,5,4,3,5,25,4,3,3,4,NA,5,NA,NA,NA,NA,3,16,0,1,0,28,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36217","FR",NA,NA,NA,1,159039,7,3964,0.2505685,0.4021406,2.796742,4,NA,NA,2,1,NA,0,NA,NA,0,0,0,1,1,NA,7,1,0,0,1,0,2,0,0,NA,2,3,4,3,1,0,0,40,10,5,5,5,NA,5,NA,NA,NA,NA,1,7,0,0,0,69,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36218","FR",NA,NA,NA,1,159040,7,3967,1.547629,1.005175,2.796742,2,NA,NA,4,1,NA,1,NA,NA,1,0,0,0,NA,NA,5,5,4,2,5,10,5,5,5,NA,5,3,4,1,2,2,5,50,10,2,5,4,NA,5,NA,NA,NA,NA,2,14,1,0,0,43,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36219","FR",NA,NA,NA,1,159041,7,3968,1.031753,1.32886,2.796742,3,NA,NA,2,6,NA,3,NA,NA,0,1,0,1,3,NA,NA,2,2,2,2,8,7,3,7,NA,2,4,3,2,2,3,2,40,8,1,1,2,NA,5,NA,NA,NA,NA,3,12,0,1,1,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
"36220","FR",NA,NA,NA,1,159042,7,3969,2.063505,2.65772,2.796742,1,NA,NA,3,2,NA,4,NA,NA,0,0,0,1,2,NA,8,0,0,0,4,5,2,0,5,NA,0,2,4,3,5,3,4,30,5,2,3,1,NA,5,NA,NA,NA,NA,3,16,0,1,1,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"36221","FR",NA,NA,NA,1,159043,7,3971,2.579382,2.214205,2.796742,0,NA,NA,3,3,NA,2,NA,NA,0,0,0,0,NA,NA,5,5,6,6,5,10,4,5,5,NA,5,2,2,5,2,2,5,NA,8,4,4,4,NA,5,NA,NA,NA,NA,2,16,0,NA,0,26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36222","FR",NA,NA,NA,1,159044,7,3979,3.095258,2.657045,2.796742,2,NA,NA,2,0,NA,0,NA,NA,0,0,0,1,2,NA,4,0,0,0,0,6,2,4,9,NA,1,2,3,5,10,8,3,3,2,4,4,4,NA,5,NA,NA,NA,NA,2,15,0,1,0,29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"36223","FR",NA,NA,NA,1,159045,7,3982,0.5158763,0.5204817,2.796742,2,NA,NA,4,4,NA,3,NA,NA,0,0,0,1,2,NA,9,5,3,3,5,8,6,3,4,NA,1,2,2,1,2,5,6,50,7,4,5,4,NA,5,NA,NA,NA,NA,2,18,1,NA,0,69,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36224","FR",NA,NA,NA,1,159046,7,3988,0.9072308,0.7761835,2.796742,2,NA,NA,2,7,NA,4,NA,NA,0,0,0,0,NA,NA,5,7,5,4,8,8,5,5,7,NA,6,1,1,7,8,7,5,30,5,0,4,3,NA,5,NA,NA,NA,NA,2,20,0,NA,0,31,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36225","FR",NA,NA,NA,1,159047,7,3989,0.9072308,0.7761835,2.796742,3,NA,NA,4,3,NA,3,NA,NA,0,0,0,0,NA,NA,2,5,0,0,6,8,3,4,7,NA,8,2,2,7,6,6,5,20,8,2,1,4,NA,5,NA,NA,NA,NA,2,19,0,NA,0,25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36226","FR",NA,NA,NA,1,159048,7,3990,0.6048205,0.4184306,2.796742,2,NA,NA,3,1,NA,1,NA,NA,0,0,0,1,2,NA,8,0,0,0,0,8,1,1,2,NA,2,3,3,5,5,5,5,20,10,0,5,5,NA,5,NA,NA,NA,NA,1,20,0,1,0,37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36227","FR",NA,NA,NA,1,159049,7,3992,0.6048205,0.4539394,2.796742,4,NA,NA,2,8,NA,7,NA,NA,0,0,0,0,NA,NA,5,5,8,7,5,9,6,6,6,NA,5,1,1,8,10,10,9,15,8,5,3,3,NA,5,NA,NA,NA,NA,2,8,1,1,1,42,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36228","FR",NA,NA,NA,1,159050,7,3993,0.6048205,0.3816203,2.796742,2,NA,NA,4,3,NA,3,NA,NA,0,0,0,1,3,NA,8,7,7,7,6,8,5,5,8,NA,8,2,2,8,8,8,5,5,4,2,4,2,NA,5,NA,NA,NA,NA,1,18,0,0,1,44,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36229","FR",NA,NA,NA,1,159051,7,3994,0.6048205,0.7503095,2.796742,1,NA,NA,4,2,NA,0,NA,NA,0,0,0,0,NA,NA,5,0,0,0,0,10,5,3,5,NA,0,1,1,5,10,10,0,15,0,1,4,4,NA,5,NA,NA,NA,NA,1,17,1,1,1,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36230","FR",NA,NA,NA,1,159052,7,3996,1.209641,1.838788,2.796742,3,NA,NA,1,5,NA,6,NA,NA,1,1,1,0,NA,NA,7,7,2,2,2,8,5,5,5,NA,5,2,2,5,8,5,2,NA,7,4,5,4,NA,5,NA,NA,NA,NA,2,10,0,0,1,55,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36231","FR",NA,NA,NA,1,159053,7,4001,0.6048205,0.4661185,2.796742,3,NA,NA,2,7,NA,6,NA,NA,0,0,0,1,2,NA,0,5,6,5,5,9,6,7,6,NA,7,1,2,8,8,8,4,20,6,0,1,3,NA,5,NA,NA,NA,NA,1,12,0,NA,1,68,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36232","FR",NA,NA,NA,1,159054,7,4002,0.6048205,0.5729563,2.796742,3,NA,NA,1,6,NA,6,NA,NA,0,0,0,0,NA,NA,7,1,0,0,0,9,2,4,7,NA,3,3,3,4,5,1,2,20,10,0,5,3,NA,5,NA,NA,NA,NA,1,10,1,NA,1,58,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36233","FR",NA,NA,NA,1,159055,7,4003,0.3024103,0.3894934,2.796742,6,NA,NA,2,4,NA,2,NA,NA,1,0,0,1,2,NA,10,1,1,1,1,3,1,2,5,NA,0,2,2,2,2,3,4,33,10,0,4,1,NA,5,NA,NA,NA,NA,3,11,0,NA,1,25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36234","FR",NA,NA,NA,1,159056,7,4004,0.3024103,0.3692016,2.796742,5,NA,NA,2,6,NA,NA,NA,NA,0,0,0,0,NA,NA,6,1,0,1,2,2,2,2,1,NA,1,2,4,0,0,1,4,30,10,3,5,5,NA,5,NA,NA,NA,NA,1,14,1,NA,0,80,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36235","FR",NA,NA,NA,1,159057,7,4006,0.6048205,0.7503095,2.796742,1,NA,NA,2,1,NA,1,NA,NA,0,0,0,0,NA,NA,2,7,1,0,7,8,7,2,2,NA,8,1,1,10,9,9,5,8,3,1,3,1,NA,5,NA,NA,NA,NA,3,20,0,NA,1,26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36236","FR",NA,NA,NA,1,159058,7,4008,0.5481186,0.8796826,2.796742,2,NA,NA,3,0,NA,0,NA,NA,0,0,0,0,NA,NA,5,3,2,2,2,6,2,1,0,NA,10,3,3,0,2,2,5,10,9,5,5,3,NA,5,NA,NA,NA,NA,2,10,1,NA,0,72,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36237","FR",NA,NA,NA,1,159059,7,4009,0.5481186,0.5192417,2.796742,1,NA,NA,2,4,NA,3,NA,NA,0,0,0,0,NA,NA,5,5,0,0,5,7,3,5,7,NA,10,2,1,8,8,8,4,60,8,0,5,4,NA,5,NA,NA,NA,NA,1,12,1,NA,1,56,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36238","FR",NA,NA,NA,1,159060,7,4010,1.096237,1.038483,2.796742,0,NA,NA,1,0,NA,0,NA,NA,1,1,1,1,1,NA,10,0,0,0,0,5,0,0,0,NA,0,4,4,0,0,0,10,10,10,0,5,0,NA,5,NA,NA,NA,NA,1,10,0,NA,1,57,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36239","FR",NA,NA,NA,1,159061,7,4011,2.192474,1.882074,2.796742,1,NA,NA,2,4,NA,4,NA,NA,0,0,0,0,NA,NA,8,6,6,6,6,9,6,6,7,NA,6,2,2,7,7,7,5,30,8,1,4,5,NA,5,NA,NA,NA,NA,2,11,1,0,0,32,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36240","FR",NA,NA,NA,1,159062,7,4013,2.192474,2.006841,2.796742,2,NA,NA,1,6,NA,4,NA,NA,0,0,0,1,2,NA,5,7,4,4,9,10,3,5,10,NA,6,2,3,4,4,5,5,25,8,5,5,5,NA,5,NA,NA,NA,NA,1,12,1,NA,0,17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
"36241","FR",NA,NA,NA,1,159063,7,4014,2.740593,2.508552,2.796742,5,NA,NA,2,3,NA,3,NA,NA,0,0,1,1,2,NA,5,3,4,5,3,8,4,5,3,NA,4,2,3,5,3,6,7,10,8,0,4,4,NA,5,NA,NA,NA,NA,1,12,0,0,0,33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
"36242","FR",NA,NA,NA,1,159064,7,4015,0.5481186,0.4224199,2.796742,2,NA,NA,2,0,NA,5,NA,NA,0,0,0,0,NA,NA,10,0,2,3,0,8,0,0,5,NA,0,4,4,0,0,0,0,20,10,5,3,3,NA,5,NA,NA,NA,NA,1,18,0,NA,1,74,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36243","FR",NA,NA,NA,1,159065,7,4018,1.644356,2.11787,2.796742,0,NA,NA,3,3,NA,4,NA,NA,0,0,0,1,2,NA,8,5,3,4,3,9,2,1,1,NA,2,3,4,4,1,1,1,10,10,4,4,4,NA,5,NA,NA,NA,NA,2,12,0,NA,1,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36244","FR",NA,NA,NA,1,159066,7,4019,0.5481186,0.5192417,2.796742,4,NA,NA,1,2,NA,2,NA,NA,0,0,0,1,2,NA,10,3,5,5,5,5,0,0,10,NA,0,4,4,0,0,2,0,1,8,5,5,5,NA,5,NA,NA,NA,NA,1,10,0,NA,1,63,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36245","FR",NA,NA,NA,1,159067,7,4023,0.3897732,0.6255521,2.796742,2,NA,NA,2,0,NA,2,NA,NA,0,0,0,1,3,NA,4,4,1,2,0,7,1,2,4,NA,4,3,3,4,4,4,2,NA,10,5,5,5,NA,5,NA,NA,NA,NA,1,8,0,NA,0,76,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
"36246","FR",NA,NA,NA,1,159068,7,4025,0.1948866,0.1966264,2.796742,3,NA,NA,1,3,NA,3,NA,NA,0,0,0,0,NA,NA,6,3,2,2,5,8,4,2,2,NA,8,1,1,5,4,5,4,20,7,1,4,4,NA,5,NA,NA,NA,NA,1,15,0,NA,0,57,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36247","FR",NA,NA,NA,1,159069,7,4035,0.1948866,0.1501937,2.796742,2,NA,NA,2,3,NA,2,NA,NA,0,0,0,1,3,NA,3,3,2,1,4,8,4,3,3,NA,9,1,2,7,1,7,7,40,6,1,2,2,NA,5,NA,NA,NA,NA,2,21,0,NA,1,65,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36248","FR",NA,NA,NA,1,159070,7,4037,0.1948866,0.0460801,2.796742,1,NA,NA,2,7,NA,8,NA,NA,0,0,1,1,NA,NA,NA,6,5,6,6,8,5,9,10,NA,3,NA,2,7,9,10,3,NA,6,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,1,NA,0,61,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA
"36249","FR",NA,NA,NA,1,159071,7,4038,0.1948866,0.3127761,2.796742,2,NA,NA,2,5,NA,4,NA,NA,0,0,0,1,2,NA,7,6,5,5,6,8,6,6,6,NA,8,3,3,5,6,5,4,NA,7,4,4,4,NA,5,NA,NA,NA,NA,2,6,1,NA,0,76,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36250","FR",NA,NA,NA,1,159072,7,4040,0.1948866,0.1501937,2.796742,0,NA,NA,4,2,NA,5,NA,NA,0,0,0,1,2,NA,7,5,1,0,0,6,3,1,2,NA,5,3,4,4,2,5,2,75,10,5,1,5,NA,5,NA,NA,NA,NA,2,12,0,NA,1,83,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36251","FR",NA,NA,NA,1,159073,7,4041,0.1948866,0.1348276,2.796742,2,NA,NA,1,1,NA,3,NA,NA,0,0,0,1,3,NA,7,2,1,1,0,5,0,1,1,NA,2,2,2,5,1,2,0,20,10,4,5,5,NA,5,NA,NA,NA,NA,3,15,0,0,0,49,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36252","FR",NA,NA,NA,1,159074,7,4045,0.5846599,0.7137898,2.796742,2,NA,NA,3,0,NA,0,NA,NA,1,0,0,1,2,NA,8,0,0,5,5,7,3,0,5,NA,4,4,4,1,0,2,3,60,9,2,5,5,NA,5,NA,NA,NA,NA,1,7,1,NA,0,74,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36253","FR",NA,NA,NA,1,159075,7,4046,0.5846599,0.5002072,2.796742,4,NA,NA,3,5,NA,4,NA,NA,0,0,0,1,2,NA,8,5,5,6,6,8,4,4,5,NA,5,2,2,5,4,4,4,NA,7,5,5,5,NA,5,NA,NA,NA,NA,2,18,0,1,0,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36254","FR",NA,NA,NA,1,159076,7,4047,1.16932,0.7594658,2.796742,1,NA,NA,3,3,NA,3,NA,NA,0,0,0,1,NA,NA,5,3,1,3,0,7,2,2,5,NA,2,2,2,6,8,3,5,10,3,4,4,1,NA,5,NA,NA,NA,NA,3,14,0,NA,0,41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA
"36255","FR",NA,NA,NA,1,159077,7,4048,0.3897732,0.4758599,2.796742,4,NA,NA,2,5,NA,3,NA,NA,0,0,0,1,2,NA,4,2,4,3,3,5,3,3,3,NA,4,2,3,2,2,2,2,50,7,4,5,5,NA,5,NA,NA,NA,NA,3,8,0,NA,0,63,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36256","FR",NA,NA,NA,1,159078,7,4050,0.3897732,0.3692385,2.796742,3,NA,NA,1,8,NA,6,NA,NA,0,0,0,1,1,NA,8,7,3,3,5,2,2,2,7,NA,2,3,3,4,2,5,1,40,9,5,5,2,NA,5,NA,NA,NA,NA,2,12,0,0,1,60,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36257","FR",NA,NA,NA,1,159079,7,4054,0.1948866,0.1348276,2.796742,2,NA,NA,2,2,NA,0,NA,NA,0,0,0,1,2,NA,3,7,0,0,5,10,8,6,10,NA,7,2,2,8,8,5,0,10,8,3,5,5,NA,5,NA,NA,NA,NA,3,16,0,0,0,52,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36258","FR",NA,NA,NA,1,159080,7,4058,0.3897732,0.3003875,2.796742,3,NA,NA,1,3,NA,3,NA,NA,0,0,0,1,2,NA,6,4,5,4,5,7,4,3,7,NA,9,2,3,6,6,5,5,20,7,4,3,2,NA,5,NA,NA,NA,NA,2,16,0,NA,1,71,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
"36259","FR",NA,NA,NA,1,159081,7,4059,1.547629,1.161551,2.796742,0,NA,NA,3,0,NA,0,NA,NA,0,0,0,1,1,NA,10,0,0,0,0,8,0,0,2,NA,0,3,4,0,0,3,0,20,5,5,0,4,NA,5,NA,NA,NA,NA,3,9,1,NA,1,46,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36260","FR",NA,NA,NA,1,159082,7,4061,1.547629,1.161551,2.796742,2,NA,NA,3,5,NA,2,NA,NA,0,0,0,1,3,NA,4,2,2,1,2,8,2,1,8,NA,6,2,2,5,6,5,4,10,7,2,3,5,NA,5,NA,NA,NA,NA,1,10,0,NA,1,47,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36261","FR",NA,NA,NA,1,159083,7,4066,0.5158763,0.6399699,2.796742,0,NA,NA,3,2,NA,2,NA,NA,0,0,1,0,NA,NA,7,2,2,2,4,9,5,4,5,NA,3,2,2,5,4,6,5,35,5,1,4,5,NA,5,NA,NA,NA,NA,3,11,0,NA,1,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36262","FR",NA,NA,NA,1,159084,7,4067,1.031753,1.32886,2.796742,2,NA,NA,4,2,NA,3,NA,NA,0,0,0,1,3,NA,9,2,2,2,2,8,1,2,3,NA,2,3,3,2,4,2,5,20,8,1,3,4,NA,5,NA,NA,NA,NA,2,12,1,1,1,29,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36263","FR",NA,NA,NA,1,159085,7,4070,2.579382,2.214205,2.796742,1,NA,NA,3,5,NA,5,NA,NA,0,0,0,0,NA,NA,5,4,3,4,5,6,3,3,5,NA,6,2,3,2,5,4,5,45,7,2,4,4,NA,5,NA,NA,NA,NA,3,14,1,NA,0,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36264","FR",NA,NA,NA,1,159086,7,4071,2.579382,1.935918,2.796742,1,NA,NA,3,0,NA,0,NA,NA,0,0,0,0,NA,NA,NA,5,5,5,5,6,5,6,5,NA,NA,2,3,5,4,4,4,50,7,4,0,5,NA,5,NA,NA,NA,NA,3,6,0,1,1,36,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
